"ejercicio_presupuestario","Trimestre","finalidad_id","finalidad_desc","funcion_id","funcion_desc","jurisdiccion_id","jurisdiccion_desc","subjurisdiccion_id","subjurisdiccion_desc","servicio_id","servicio_desc","programa_id","programa_desc","subprograma_id","subprograma_desc",tipo_medicion,"medicion_fisica_id","medicion_fisica_desc","unidad_medida_id","unidad_medida_desc","totalizador_avance_fisico","programacion_inicial","programacion_inicial_ajustada","ejecutado_vigente_trim4","ejecutado_acumulado_trim4","causa_desvio","causa_desvio_detalle","ultima_actualizacion_fecha"
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1704,"Procuración de Órganos",820,"Donante","Suma",715,780,217,884,"Otras Causas","El desvío ha sido positivo, debido al impacto de las estrategias y programas establecidas que superaron las expectativas, sumado al fuerte compromiso de los profesionales y las distintas Jurisdicciones, sosteniendo las políticas de formación de becarios a nivel Nacional para el fortalecimiento de la temática de Procuración dentro del ámbito hospitalario y a la respuesta de la sociedad ante la nueva Ley de trasplante (Ley 27.447) que demuestra una importante disminución en los índices de oposición a la donación. Asimismo se observa un aumento de la procuración en la Provincia de Buenos Aires con un incremento del 50% en comparación del mismo trimestre del 2018 y su incidencia en los índices a nivel Nacional.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1704,"Procuración de Órganos",821,"Órgano Ablacionado","Suma",2.001,2.300,619,2.447,"Otras Causas","El desvío ha sido positivo, debido al impacto de las estrategias y programas establecidas que superaron las expectativas, sumado al fuerte compromiso de los profesionales y las distintas Jurisdicciones, sosteniendo las políticas de formación de becarios a nivel Nacional para el fortalecimiento de la temática de Procuración dentro del ámbito hospitalario y a la respuesta de la sociedad ante la nueva Ley de trasplante (Ley 27.447) que demuestra una importante disminución en los índices de oposición a la donación. Asimismo se observa un aumento de la procuración en la Provincia de Buenos Aires con un incremento del 50% en comparación del mismo trimestre del 2018 y su incidencia en los índices a nivel Nacional.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1705,"Procuración de Tejidos",820,"Donante","Suma",569,859,221,926,"Otras Causas","El desvío ha sido positivo, debido al impacto de las estrategias y programas establecidas que superaron las expectativas, sumado al fuerte compromiso de los profesionales y las distintas Jurisdicciones, sosteniendo las políticas de formación de becarios a nivel Nacional para el fortalecimiento de la temática de Procuración dentro del ámbito hospitalario y a la respuesta de la sociedad ante la nueva Ley de trasplante (Ley 27.447) que demuestra una importante disminución en los índices de oposición a la donación. Asimismo se observa un aumento de la procuración en la Provincia de Buenos Aires con un incremento del 50% en comparación del mismo trimestre del 2018 y su incidencia en los índices a nivel Nacional.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1705,"Procuración de Tejidos",822,"Tejido Ablacionado","Suma",2.583,3.147,799,3.318,"Otras Causas","El desvío ha sido positivo, debido al impacto de las estrategias y programas establecidas que superaron las expectativas, sumado al fuerte compromiso de los profesionales y las distintas Jurisdicciones, sosteniendo las políticas de formación de becarios a nivel Nacional para el fortalecimiento de la temática de Procuración dentro del ámbito hospitalario y a la respuesta de la sociedad ante la nueva Ley de trasplante (Ley 27.447) que demuestra una importante disminución en los índices de oposición a la donación. Asimismo se observa un aumento de la procuración en la Provincia de Buenos Aires con un incremento del 50% en comparación del mismo trimestre del 2018 y su incidencia en los índices a nivel Nacional.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1706,"Trasplante de Órganos",823,"Órgano Trasplantado","Suma",1.795,1.978,536,2.026,"Otras Causas","El desvio obedece a la activacion estrategica de los Programas Vigentes, al acompañamiento en las necesidades actuales de las distintas Jurisdicciones, ademas de una temprana deteccion de los potenciales donantes y al mantenimiento cadaverico.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1707,"Trasplante de Tejidos",824,"Tejido Trasplantado","Suma",1.318,1.412,362,1.541,"Otras Causas","Se resalta el 10 % de aumento a lo programado para el trimestre que obedece a la activacion estrategica de los Programas Vigentes, al acompañamiento en las necesidades actuales de las distintas Jurisdicciones, ademas de una temprana deteccion de los potenciales donantes y al mantenimiento cadaverico.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1708,"Servicio de Información Telefónica",285,"Consulta","Suma",45.000,45.000,13.406,47.484,"Otras Causas","no significativo",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1709,"Elaboración de Materiales de Difusión",757,"Material Producido","Suma",20,20,5,20,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1897,"Búsqueda de Donantes de Células Progenitoras Hematopoyéticas para Trasplante",873,"Trasplante Concretado","Suma",120,130,50,167,"Otras Causas","El desvío obedece al aumento de búsquedas observado en los trimestres anteriores.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",905,"Instituto Nacional Central Único Coordinador de Ablación e Implante",55,"Regulación de la Ablación e Implantes",0,"Regulación de la Ablación e Implantes","Meta",1897,"Búsqueda de Donantes de Células Progenitoras Hematopoyéticas para Trasplante",874,"Trasplante no Concretado","Suma",1.100,1.220,266,1.157,"Otras Causas","El desvío obedece a una menor solicitud de búsquedas al Registro, dependiente estas de la cantidad de pacientes con indicación de trasplante de MO con donante no relacionado derivados a las UTMO.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",908,"Hospital Nacional Profesor Alejandro Posadas",58,"Atención Sanitaria para la Comunidad",0,"Atención Sanitaria para la Comunidad","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",20.000.000,20.000.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",908,"Hospital Nacional Profesor Alejandro Posadas",58,"Atención Sanitaria para la Comunidad",0,"Atención Sanitaria para la Comunidad","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",100,100,0,100,"Otras Causas","Se regulariza la demora en la exportación por la diferencia de cambio, acelerando la ejecucion de la obra y concluyendo con la misma.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",908,"Hospital Nacional Profesor Alejandro Posadas",58,"Atención Sanitaria para la Comunidad",0,"Atención Sanitaria para la Comunidad","Meta",129,"Atención de Pacientes Externos",74,"Consulta Médica","Suma",709.596,709.596,0,506.972,"Otras Causas","Menor cantidad de casos vinculados con patologías estacionales comparados con iguales períodos del año de ejercicios anteriores.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",908,"Hospital Nacional Profesor Alejandro Posadas",58,"Atención Sanitaria para la Comunidad",0,"Atención Sanitaria para la Comunidad","Meta",130,"Atención de Pacientes Internados",489,"Egreso","Suma",18.624,18.624,0,14.807,"Otras Causas","Se presentaron patologías no tan complejas que facilitaron el aprovechamiento del giro cama, dando como resultado un mayor número de egresos.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",908,"Hospital Nacional Profesor Alejandro Posadas",58,"Atención Sanitaria para la Comunidad",0,"Atención Sanitaria para la Comunidad","Meta",145,"Atención de Pacientes de Emergencia",74,"Consulta Médica","Suma",213.386,213.386,0,139.419,"Otras Causas","Tendencia a la merma por la consulta médica en el segmento de Emergentología, segmento en el cual adquiere particular relevancia la tasa de accidentología.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",908,"Hospital Nacional Profesor Alejandro Posadas",58,"Atención Sanitaria para la Comunidad",0,"Atención Sanitaria para la Comunidad","Meta",2234,"Intervenciones Quirúrgicas",1034,"Procedimiento Realizado","Suma",16.703,16.703,0,14.114,"Otras Causas","Se utilizan los quirófanos, constante e ininterrumpidamente, logrando mayor número de intervenciones.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",909,"Colonia Nacional Dr. Manuel A. Montes de Oca",59,"Atención de Pacientes",0,"Atención de Pacientes","Indicador",15,"Rehabilitación y Externación Asistida de Pacientes",1187,"Porcentaje","Suma",20,20,0,0,"Otras causas","Dicho porcentaje se informara de manera anual, en el formulario de cierre",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",909,"Colonia Nacional Dr. Manuel A. Montes de Oca",59,"Atención de Pacientes",0,"Atención de Pacientes","Meta",144,"Atención de Pacientes Ambulatorios",1685,"Consulta Profesional","Suma",20.000,20.000,7.522,30.913,"Otras causas","El desvío observado se debe a que, en dicho trimestre, en el Centro Interdisciplinario de Salud Mental, se incorporó la prestación de Terapia Ocupacional. Además, aumentó la cantidad consultas del Servicio Infanto-Juvenil, el cual brinda asistencia por psiquiatría, psicología, trabajo social y psicopedagogía. Dichas incorporaciones y aperturas, generaron un aumento en la cantidad de consultas realizadas",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",909,"Colonia Nacional Dr. Manuel A. Montes de Oca",59,"Atención de Pacientes",0,"Atención de Pacientes","Meta",1993,"Certificación de la Discapacidad",912,"Certificado Otorgado","Suma",110,110,52,205,"Otras causas","El desvío observado se explica porque hemos sumado un día de funcionamiento de la junta evaluadora de discapacidad, lo cual implica aumentar la cantidad de turnos para evaluación. Dicha situación generó un aumento en los certificados otorgados, respecto a lo proyectado.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",909,"Colonia Nacional Dr. Manuel A. Montes de Oca",59,"Atención de Pacientes",0,"Atención de Pacientes","Meta",2589,"Alojamiento Permanente de Personas con Discapacidad Mental",536,"Persona Asistida","Promedio",500,500,431,442,"Otras causas","Se debe a la fluctuacion entre los ingresos (Ingresos de 1° vez + Reingresos) y los egresos (Altas + Salidas Terapeuticas + Defunciones + Traslados + Derivacion Transitoria + Fuga).",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",909,"Colonia Nacional Dr. Manuel A. Montes de Oca",59,"Atención de Pacientes",0,"Atención de Pacientes","Meta",2591,"Rehabilitación en Centros de Día",1189,"Concurrente Asistido","Promedio",350,350,155,145,"Otras causas","No se abrieron los 2 centros proyectados para un total de 60 concurrentes (30 cada uno). Por otra parte se fusionaron dispositivos por falta de recursos humanos.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",909,"Colonia Nacional Dr. Manuel A. Montes de Oca",59,"Atención de Pacientes",0,"Atención de Pacientes","Meta",2592,"Alojamiento Externo para Rehabilitación y Reinserción Social",1190,"Residente Asistido","Promedio",80,80,74,75,"Otras causas","No se pudo abrir un Dispositivo Residencial Comunitario proyectado para usuarias femeninas, por falta de recursos humanos.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",1,"Salud",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",909,"Colonia Nacional Dr. Manuel A. Montes de Oca",59,"Atención de Pacientes",0,"Atención de Pacientes","Meta",3594,"Asistencia Financiera para la Inserción Social",536,"Persona Asistida","Promedio",75,75,44,49,"Otras causas","Los motivos por los que se vio afectado el número de beneficiarios bajo el programa, fue: Cambios en los lineamientos del Programa. Demora en las autorizaciones judiciales para el ingreso de los beneficiarios en el programa. Complejidad para conciliar los datos y sistemas para efectivizar el pago de los subsidios. Las fechas de pago del subsidio se ven afectadas por la demora en el envio de fondos desde economia.",28 ene 20
